,ride,VenID,PUID,PUhour,tot_rides,Borough,service_zone
439,FTD,B00823,177.0,3,1,Brooklyn,Boro Zone
440,FTD,B00823,181.0,0,2,Brooklyn,Boro Zone
441,FTD,B00823,181.0,10,13,Brooklyn,Boro Zone
442,FTD,B00823,181.0,11,11,Brooklyn,Boro Zone
443,FTD,B00823,181.0,12,12,Brooklyn,Boro Zone
444,FTD,B00823,181.0,13,9,Brooklyn,Boro Zone
445,FTD,B00823,181.0,14,15,Brooklyn,Boro Zone
446,FTD,B00823,181.0,5,5,Brooklyn,Boro Zone
447,FTD,B00823,181.0,6,5,Brooklyn,Boro Zone
448,FTD,B00823,181.0,7,9,Brooklyn,Boro Zone
449,FTD,B00823,181.0,8,13,Brooklyn,Boro Zone
450,FTD,B00823,181.0,9,12,Brooklyn,Boro Zone
451,FTD,B00823,188.0,1,1,Brooklyn,Boro Zone
452,FTD,B00823,188.0,10,1,Brooklyn,Boro Zone
453,FTD,B00823,188.0,11,1,Brooklyn,Boro Zone
454,FTD,B00823,188.0,12,2,Brooklyn,Boro Zone
455,FTD,B00823,188.0,7,1,Brooklyn,Boro Zone
456,FTD,B00823,189.0,10,1,Brooklyn,Boro Zone
457,FTD,B00823,189.0,11,2,Brooklyn,Boro Zone
458,FTD,B00823,189.0,12,2,Brooklyn,Boro Zone
459,FTD,B00823,189.0,13,1,Brooklyn,Boro Zone
460,FTD,B00823,189.0,14,2,Brooklyn,Boro Zone
461,FTD,B00823,189.0,4,1,Brooklyn,Boro Zone
462,FTD,B00823,189.0,5,1,Brooklyn,Boro Zone
463,FTD,B00823,189.0,7,1,Brooklyn,Boro Zone
464,FTD,B00823,189.0,8,3,Brooklyn,Boro Zone
465,FTD,B00823,195.0,13,1,Brooklyn,Boro Zone
466,FTD,B00823,195.0,5,1,Brooklyn,Boro Zone
467,FTD,B00823,195.0,7,1,Brooklyn,Boro Zone
468,FTD,B00823,195.0,8,5,Brooklyn,Boro Zone
469,FTD,B00823,211.0,6,1,Manhattan,Yellow Zone
470,FTD,B00823,225.0,6,1,Brooklyn,Boro Zone
471,FTD,B00823,228.0,11,3,Brooklyn,Boro Zone
472,FTD,B00823,228.0,12,2,Brooklyn,Boro Zone
473,FTD,B00823,228.0,13,2,Brooklyn,Boro Zone
474,FTD,B00823,228.0,14,2,Brooklyn,Boro Zone
475,FTD,B00823,228.0,5,2,Brooklyn,Boro Zone
476,FTD,B00823,228.0,6,1,Brooklyn,Boro Zone
477,FTD,B00823,228.0,7,1,Brooklyn,Boro Zone
478,FTD,B00823,228.0,8,1,Brooklyn,Boro Zone
479,FTD,B00823,228.0,9,1,Brooklyn,Boro Zone
480,FTD,B00823,236.0,7,1,Manhattan,Yellow Zone
481,FTD,B00823,257.0,1,1,Brooklyn,Boro Zone
482,FTD,B00823,257.0,10,6,Brooklyn,Boro Zone
483,FTD,B00823,257.0,11,3,Brooklyn,Boro Zone
484,FTD,B00823,257.0,12,2,Brooklyn,Boro Zone
485,FTD,B00823,257.0,13,7,Brooklyn,Boro Zone
486,FTD,B00823,257.0,14,1,Brooklyn,Boro Zone
487,FTD,B00823,257.0,5,1,Brooklyn,Boro Zone
488,FTD,B00823,257.0,6,5,Brooklyn,Boro Zone
489,FTD,B00823,257.0,7,3,Brooklyn,Boro Zone
490,FTD,B00823,257.0,8,8,Brooklyn,Boro Zone
491,FTD,B00823,257.0,9,4,Brooklyn,Boro Zone
492,FTD,B00975,35.0,7,1,Brooklyn,Boro Zone
493,FTD,B00975,39.0,10,2,Brooklyn,Boro Zone
494,FTD,B00975,39.0,6,1,Brooklyn,Boro Zone
495,FTD,B00975,39.0,8,3,Brooklyn,Boro Zone
496,FTD,B00975,62.0,2,1,Brooklyn,Boro Zone
497,FTD,B00975,71.0,1,1,Brooklyn,Boro Zone
498,FTD,B00975,71.0,10,1,Brooklyn,Boro Zone
499,FTD,B00975,71.0,11,3,Brooklyn,Boro Zone
500,FTD,B00975,71.0,13,2,Brooklyn,Boro Zone
501,FTD,B00975,71.0,14,1,Brooklyn,Boro Zone
502,FTD,B00975,71.0,5,1,Brooklyn,Boro Zone
503,FTD,B00975,71.0,6,1,Brooklyn,Boro Zone
504,FTD,B00975,71.0,7,4,Brooklyn,Boro Zone
505,FTD,B00975,71.0,8,6,Brooklyn,Boro Zone
506,FTD,B00975,71.0,9,3,Brooklyn,Boro Zone
507,FTD,B00975,72.0,0,1,Brooklyn,Boro Zone
508,FTD,B00975,72.0,11,3,Brooklyn,Boro Zone
509,FTD,B00975,72.0,12,3,Brooklyn,Boro Zone
510,FTD,B00975,72.0,13,2,Brooklyn,Boro Zone
511,FTD,B00975,72.0,14,1,Brooklyn,Boro Zone
512,FTD,B00975,72.0,3,1,Brooklyn,Boro Zone
513,FTD,B00975,72.0,6,3,Brooklyn,Boro Zone
514,FTD,B00975,72.0,7,2,Brooklyn,Boro Zone
515,FTD,B00975,72.0,9,3,Brooklyn,Boro Zone
516,FTD,B00975,85.0,10,1,Brooklyn,Boro Zone
517,FTD,B00975,85.0,5,1,Brooklyn,Boro Zone
518,FTD,B00975,89.0,7,1,Brooklyn,Boro Zone
519,FTD,B00975,91.0,13,2,Brooklyn,Boro Zone
520,FTD,B00975,91.0,14,1,Brooklyn,Boro Zone
521,FTD,B00975,91.0,6,1,Brooklyn,Boro Zone
522,FTD,B00975,91.0,7,4,Brooklyn,Boro Zone
523,FTD,B00975,91.0,8,1,Brooklyn,Boro Zone
524,FTD,B00975,91.0,9,3,Brooklyn,Boro Zone
525,FTD,B00975,188.0,1,3,Brooklyn,Boro Zone
526,FTD,B00975,190.0,8,1,Brooklyn,Boro Zone
527,FTD,B01039,4.0,9,1,Manhattan,Yellow Zone
528,FTD,B01039,10.0,8,1,Queens,Boro Zone
529,FTD,B01039,11.0,9,1,Brooklyn,Boro Zone
530,FTD,B01039,14.0,13,2,Brooklyn,Boro Zone
531,FTD,B01039,17.0,12,1,Brooklyn,Boro Zone
532,FTD,B01039,17.0,13,1,Brooklyn,Boro Zone
533,FTD,B01039,17.0,7,2,Brooklyn,Boro Zone
534,FTD,B01039,21.0,7,1,Brooklyn,Boro Zone
535,FTD,B01039,22.0,10,2,Brooklyn,Boro Zone
536,FTD,B01039,22.0,11,2,Brooklyn,Boro Zone
537,FTD,B01039,22.0,14,1,Brooklyn,Boro Zone
538,FTD,B01039,26.0,11,1,Brooklyn,Boro Zone
539,FTD,B01039,26.0,14,2,Brooklyn,Boro Zone
540,FTD,B01039,29.0,10,1,Brooklyn,Boro Zone
541,FTD,B01039,29.0,12,1,Brooklyn,Boro Zone
542,FTD,B01039,33.0,13,1,Brooklyn,Boro Zone
543,FTD,B01039,33.0,14,1,Brooklyn,Boro Zone
544,FTD,B01039,35.0,11,1,Brooklyn,Boro Zone
545,FTD,B01039,35.0,12,2,Brooklyn,Boro Zone
546,FTD,B01039,35.0,14,1,Brooklyn,Boro Zone
547,FTD,B01039,35.0,8,2,Brooklyn,Boro Zone
548,FTD,B01039,36.0,10,1,Brooklyn,Boro Zone
549,FTD,B01039,36.0,11,1,Brooklyn,Boro Zone
550,FTD,B01039,36.0,13,1,Brooklyn,Boro Zone
551,FTD,B01039,37.0,13,1,Brooklyn,Boro Zone
552,FTD,B01039,37.0,6,1,Brooklyn,Boro Zone
553,FTD,B01039,37.0,7,1,Brooklyn,Boro Zone
554,FTD,B01039,37.0,8,1,Brooklyn,Boro Zone
555,FTD,B01039,37.0,9,1,Brooklyn,Boro Zone
556,FTD,B01039,39.0,10,1,Brooklyn,Boro Zone
557,FTD,B01039,39.0,11,2,Brooklyn,Boro Zone
558,FTD,B01039,39.0,12,1,Brooklyn,Boro Zone
559,FTD,B01039,39.0,13,1,Brooklyn,Boro Zone
560,FTD,B01039,39.0,5,1,Brooklyn,Boro Zone
561,FTD,B01039,39.0,7,1,Brooklyn,Boro Zone
562,FTD,B01039,39.0,8,1,Brooklyn,Boro Zone
563,FTD,B01039,49.0,10,1,Brooklyn,Boro Zone
564,FTD,B01039,49.0,14,1,Brooklyn,Boro Zone
565,FTD,B01039,49.0,7,1,Brooklyn,Boro Zone
566,FTD,B01039,50.0,13,1,Manhattan,Yellow Zone
567,FTD,B01039,54.0,11,1,Brooklyn,Boro Zone
568,FTD,B01039,54.0,13,1,Brooklyn,Boro Zone
569,FTD,B01039,55.0,10,1,Brooklyn,Boro Zone
570,FTD,B01039,55.0,11,1,Brooklyn,Boro Zone
571,FTD,B01039,55.0,13,1,Brooklyn,Boro Zone
572,FTD,B01039,55.0,7,1,Brooklyn,Boro Zone
573,FTD,B01039,61.0,10,2,Brooklyn,Boro Zone
574,FTD,B01039,61.0,12,4,Brooklyn,Boro Zone
575,FTD,B01039,61.0,13,1,Brooklyn,Boro Zone
576,FTD,B01039,61.0,14,1,Brooklyn,Boro Zone
577,FTD,B01039,61.0,4,1,Brooklyn,Boro Zone
578,FTD,B01039,61.0,8,1,Brooklyn,Boro Zone
579,FTD,B01039,62.0,11,1,Brooklyn,Boro Zone
580,FTD,B01039,62.0,8,1,Brooklyn,Boro Zone
581,FTD,B01039,63.0,11,1,Brooklyn,Boro Zone
582,FTD,B01039,63.0,12,1,Brooklyn,Boro Zone
583,FTD,B01039,63.0,9,2,Brooklyn,Boro Zone
584,FTD,B01039,66.0,7,1,Brooklyn,Boro Zone
585,FTD,B01039,71.0,10,1,Brooklyn,Boro Zone
586,FTD,B01039,71.0,12,1,Brooklyn,Boro Zone
587,FTD,B01039,72.0,11,1,Brooklyn,Boro Zone
588,FTD,B01039,72.0,9,2,Brooklyn,Boro Zone
589,FTD,B01039,75.0,13,1,Manhattan,Boro Zone
590,FTD,B01039,76.0,10,2,Brooklyn,Boro Zone
591,FTD,B01039,76.0,11,1,Brooklyn,Boro Zone
592,FTD,B01039,76.0,12,1,Brooklyn,Boro Zone
593,FTD,B01039,76.0,6,1,Brooklyn,Boro Zone
594,FTD,B01039,76.0,7,1,Brooklyn,Boro Zone
595,FTD,B01039,76.0,8,2,Brooklyn,Boro Zone
596,FTD,B01039,77.0,10,1,Brooklyn,Boro Zone
597,FTD,B01039,77.0,11,1,Brooklyn,Boro Zone
598,FTD,B01039,77.0,7,1,Brooklyn,Boro Zone
599,FTD,B01039,77.0,8,2,Brooklyn,Boro Zone
600,FTD,B01039,78.0,12,1,Bronx,Boro Zone
601,FTD,B01039,80.0,9,1,Brooklyn,Boro Zone
602,FTD,B01039,85.0,13,1,Brooklyn,Boro Zone
603,FTD,B01039,89.0,10,1,Brooklyn,Boro Zone
604,FTD,B01039,89.0,11,1,Brooklyn,Boro Zone
605,FTD,B01039,89.0,13,2,Brooklyn,Boro Zone
606,FTD,B01039,89.0,7,3,Brooklyn,Boro Zone
607,FTD,B01039,89.0,8,1,Brooklyn,Boro Zone
608,FTD,B01039,89.0,9,1,Brooklyn,Boro Zone
609,FTD,B01039,91.0,14,1,Brooklyn,Boro Zone
610,FTD,B01039,91.0,9,1,Brooklyn,Boro Zone
611,FTD,B01039,97.0,10,1,Brooklyn,Boro Zone
612,FTD,B01039,97.0,11,1,Brooklyn,Boro Zone
613,FTD,B01039,97.0,14,1,Brooklyn,Boro Zone
614,FTD,B01039,97.0,9,2,Brooklyn,Boro Zone
615,FTD,B01039,100.0,11,1,Manhattan,Yellow Zone
616,FTD,B01039,106.0,8,1,Brooklyn,Boro Zone
617,FTD,B01039,107.0,10,1,Manhattan,Yellow Zone
618,FTD,B01039,107.0,11,2,Manhattan,Yellow Zone
619,FTD,B01039,122.0,7,1,Queens,Boro Zone
620,FTD,B01039,123.0,10,1,Brooklyn,Boro Zone
621,FTD,B01039,123.0,13,1,Brooklyn,Boro Zone
622,FTD,B01039,133.0,14,1,Brooklyn,Boro Zone
623,FTD,B01039,134.0,11,1,Queens,Boro Zone
624,FTD,B01039,137.0,14,2,Manhattan,Yellow Zone
625,FTD,B01039,137.0,8,1,Manhattan,Yellow Zone
626,FTD,B01039,140.0,12,1,Manhattan,Yellow Zone
627,FTD,B01039,141.0,11,1,Manhattan,Yellow Zone
628,FTD,B01039,149.0,11,2,Brooklyn,Boro Zone
629,FTD,B01039,155.0,11,1,Brooklyn,Boro Zone
630,FTD,B01039,162.0,10,1,Manhattan,Yellow Zone
631,FTD,B01039,165.0,8,1,Brooklyn,Boro Zone
632,FTD,B01039,170.0,10,1,Manhattan,Yellow Zone
633,FTD,B01039,170.0,14,2,Manhattan,Yellow Zone
634,FTD,B01039,177.0,10,1,Brooklyn,Boro Zone
635,FTD,B01039,177.0,13,1,Brooklyn,Boro Zone
636,FTD,B01039,177.0,7,1,Brooklyn,Boro Zone
637,FTD,B01039,177.0,9,1,Brooklyn,Boro Zone
638,FTD,B01039,178.0,14,1,Brooklyn,Boro Zone
639,FTD,B01039,181.0,10,1,Brooklyn,Boro Zone
640,FTD,B01039,181.0,13,1,Brooklyn,Boro Zone
641,FTD,B01039,188.0,10,1,Brooklyn,Boro Zone
642,FTD,B01039,188.0,11,1,Brooklyn,Boro Zone
643,FTD,B01039,188.0,12,2,Brooklyn,Boro Zone
644,FTD,B01039,188.0,13,3,Brooklyn,Boro Zone
645,FTD,B01039,188.0,14,4,Brooklyn,Boro Zone
646,FTD,B01039,189.0,11,1,Brooklyn,Boro Zone
647,FTD,B01039,195.0,14,1,Brooklyn,Boro Zone
648,FTD,B01039,210.0,13,1,Brooklyn,Boro Zone
649,FTD,B01039,210.0,14,2,Brooklyn,Boro Zone
650,FTD,B01039,210.0,9,1,Brooklyn,Boro Zone
651,FTD,B01039,222.0,8,1,Brooklyn,Boro Zone
652,FTD,B01039,225.0,10,1,Brooklyn,Boro Zone
653,FTD,B01039,225.0,13,1,Brooklyn,Boro Zone
654,FTD,B01039,225.0,7,1,Brooklyn,Boro Zone
655,FTD,B01039,225.0,8,2,Brooklyn,Boro Zone
656,FTD,B01039,227.0,10,1,Brooklyn,Boro Zone
657,FTD,B01039,228.0,13,1,Brooklyn,Boro Zone
658,FTD,B01039,228.0,9,1,Brooklyn,Boro Zone
659,FTD,B01039,232.0,9,1,Manhattan,Yellow Zone
660,FTD,B01039,234.0,11,1,Manhattan,Yellow Zone
661,FTD,B01039,244.0,11,1,Manhattan,Boro Zone
662,FTD,B01039,256.0,10,1,Brooklyn,Boro Zone
663,FTD,B01039,256.0,8,1,Brooklyn,Boro Zone
664,FTD,B01039,256.0,9,1,Brooklyn,Boro Zone
665,FTD,B01039,265.0,10,1,Unknown,
666,FTD,B01039,265.0,11,1,Unknown,
667,FTD,B01045,9.0,11,1,Queens,Boro Zone
668,FTD,B01045,9.0,12,1,Queens,Boro Zone
669,FTD,B01045,9.0,8,1,Queens,Boro Zone
670,FTD,B01045,14.0,10,1,Brooklyn,Boro Zone
671,FTD,B01045,15.0,12,1,Queens,Boro Zone
672,FTD,B01045,15.0,9,1,Queens,Boro Zone
673,FTD,B01045,16.0,14,1,Queens,Boro Zone
674,FTD,B01045,16.0,6,2,Queens,Boro Zone
675,FTD,B01045,16.0,8,1,Queens,Boro Zone
676,FTD,B01045,28.0,12,1,Queens,Boro Zone
677,FTD,B01045,38.0,9,1,Queens,Boro Zone
678,FTD,B01045,53.0,13,1,Queens,Boro Zone
679,FTD,B01045,53.0,7,1,Queens,Boro Zone
680,FTD,B01045,53.0,8,1,Queens,Boro Zone
681,FTD,B01045,56.0,6,1,Queens,Boro Zone
682,FTD,B01045,73.0,11,1,Queens,Boro Zone
683,FTD,B01045,73.0,14,1,Queens,Boro Zone
684,FTD,B01045,73.0,3,1,Queens,Boro Zone
685,FTD,B01045,73.0,5,1,Queens,Boro Zone
686,FTD,B01045,73.0,6,2,Queens,Boro Zone
687,FTD,B01045,73.0,7,1,Queens,Boro Zone
688,FTD,B01045,73.0,8,1,Queens,Boro Zone
689,FTD,B01045,92.0,10,3,Queens,Boro Zone
690,FTD,B01045,92.0,12,3,Queens,Boro Zone
691,FTD,B01045,92.0,13,1,Queens,Boro Zone
692,FTD,B01045,92.0,14,2,Queens,Boro Zone
693,FTD,B01045,92.0,6,3,Queens,Boro Zone
694,FTD,B01045,92.0,7,1,Queens,Boro Zone
695,FTD,B01045,92.0,8,2,Queens,Boro Zone
696,FTD,B01045,93.0,7,1,Queens,Boro Zone
697,FTD,B01045,93.0,9,1,Queens,Boro Zone
698,FTD,B01045,94.0,11,1,Bronx,Boro Zone
699,FTD,B01045,95.0,10,1,Queens,Boro Zone
700,FTD,B01045,95.0,9,1,Queens,Boro Zone
701,FTD,B01045,119.0,13,1,Bronx,Boro Zone
702,FTD,B01045,121.0,11,1,Queens,Boro Zone
703,FTD,B01045,121.0,13,1,Queens,Boro Zone
704,FTD,B01045,121.0,8,1,Queens,Boro Zone
705,FTD,B01045,126.0,10,1,Bronx,Boro Zone
706,FTD,B01045,126.0,14,1,Bronx,Boro Zone
707,FTD,B01045,130.0,13,1,Queens,Boro Zone
708,FTD,B01045,135.0,13,2,Queens,Boro Zone
709,FTD,B01045,135.0,4,1,Queens,Boro Zone
710,FTD,B01045,135.0,5,1,Queens,Boro Zone
711,FTD,B01045,135.0,9,1,Queens,Boro Zone
712,FTD,B01045,138.0,8,1,Queens,Airports
713,FTD,B01045,166.0,14,1,Manhattan,Boro Zone
714,FTD,B01045,171.0,10,1,Queens,Boro Zone
715,FTD,B01045,171.0,11,1,Queens,Boro Zone
716,FTD,B01045,171.0,12,2,Queens,Boro Zone
717,FTD,B01045,171.0,5,2,Queens,Boro Zone
718,FTD,B01045,171.0,6,1,Queens,Boro Zone
719,FTD,B01045,171.0,8,2,Queens,Boro Zone
720,FTD,B01045,173.0,11,1,Queens,Boro Zone
721,FTD,B01045,173.0,5,1,Queens,Boro Zone
722,FTD,B01045,173.0,6,1,Queens,Boro Zone
723,FTD,B01045,192.0,10,1,Queens,Boro Zone
724,FTD,B01045,192.0,12,1,Queens,Boro Zone
725,FTD,B01045,192.0,14,1,Queens,Boro Zone
726,FTD,B01045,192.0,7,2,Queens,Boro Zone
727,FTD,B01045,192.0,8,1,Queens,Boro Zone
728,FTD,B01045,192.0,9,2,Queens,Boro Zone
729,FTD,B01045,196.0,10,1,Queens,Boro Zone
730,FTD,B01045,208.0,14,1,Bronx,Boro Zone
731,FTD,B01045,208.0,8,1,Bronx,Boro Zone
732,FTD,B01045,240.0,12,1,Bronx,Boro Zone
733,FTD,B01045,242.0,7,1,Bronx,Boro Zone
734,FTD,B01045,252.0,10,1,Queens,Boro Zone
735,FTD,B01045,260.0,14,1,Queens,Boro Zone
736,FTD,B01045,265.0,10,1,Unknown,
737,FTD,B01045,265.0,11,1,Unknown,
738,FTD,B01045,265.0,13,2,Unknown,
739,FTD,B01045,265.0,14,3,Unknown,
740,FTD,B01045,265.0,5,3,Unknown,
741,FTD,B01045,265.0,6,1,Unknown,
742,FTD,B01045,265.0,8,2,Unknown,
743,FTD,B01045,265.0,9,3,Unknown,
744,FTD,B01066,7.0,10,1,Queens,Boro Zone
745,FTD,B01066,56.0,0,4,Queens,Boro Zone
746,FTD,B01066,56.0,1,3,Queens,Boro Zone
747,FTD,B01066,56.0,10,6,Queens,Boro Zone
748,FTD,B01066,56.0,11,2,Queens,Boro Zone
749,FTD,B01066,56.0,12,2,Queens,Boro Zone
750,FTD,B01066,56.0,13,6,Queens,Boro Zone
751,FTD,B01066,56.0,14,2,Queens,Boro Zone
752,FTD,B01066,56.0,2,2,Queens,Boro Zone
753,FTD,B01066,56.0,3,2,Queens,Boro Zone
754,FTD,B01066,56.0,4,2,Queens,Boro Zone
755,FTD,B01066,56.0,5,3,Queens,Boro Zone
756,FTD,B01066,56.0,6,5,Queens,Boro Zone
757,FTD,B01066,56.0,7,3,Queens,Boro Zone
758,FTD,B01066,56.0,8,3,Queens,Boro Zone
759,FTD,B01066,56.0,9,12,Queens,Boro Zone
760,FTD,B01066,57.0,0,1,Queens,Boro Zone
761,FTD,B01066,57.0,8,1,Queens,Boro Zone
762,FTD,B01066,70.0,0,3,Queens,Boro Zone
763,FTD,B01066,70.0,1,4,Queens,Boro Zone
764,FTD,B01066,70.0,10,4,Queens,Boro Zone
765,FTD,B01066,70.0,11,5,Queens,Boro Zone
766,FTD,B01066,70.0,12,8,Queens,Boro Zone
767,FTD,B01066,70.0,13,4,Queens,Boro Zone
768,FTD,B01066,70.0,14,5,Queens,Boro Zone
769,FTD,B01066,70.0,2,1,Queens,Boro Zone
770,FTD,B01066,70.0,3,1,Queens,Boro Zone
771,FTD,B01066,70.0,4,6,Queens,Boro Zone
772,FTD,B01066,70.0,5,1,Queens,Boro Zone
773,FTD,B01066,70.0,6,6,Queens,Boro Zone
774,FTD,B01066,70.0,7,12,Queens,Boro Zone
775,FTD,B01066,70.0,8,11,Queens,Boro Zone
776,FTD,B01066,70.0,9,5,Queens,Boro Zone
777,FTD,B01066,82.0,0,1,Queens,Boro Zone
778,FTD,B01066,82.0,10,3,Queens,Boro Zone
779,FTD,B01066,82.0,11,2,Queens,Boro Zone
780,FTD,B01066,82.0,12,4,Queens,Boro Zone
781,FTD,B01066,82.0,13,2,Queens,Boro Zone
782,FTD,B01066,82.0,14,1,Queens,Boro Zone
783,FTD,B01066,82.0,3,1,Queens,Boro Zone
784,FTD,B01066,82.0,4,1,Queens,Boro Zone
785,FTD,B01066,82.0,5,2,Queens,Boro Zone
786,FTD,B01066,82.0,7,3,Queens,Boro Zone
787,FTD,B01066,82.0,8,1,Queens,Boro Zone
788,FTD,B01066,82.0,9,2,Queens,Boro Zone
789,FTD,B01066,83.0,13,1,Queens,Boro Zone
790,FTD,B01066,83.0,14,1,Queens,Boro Zone
791,FTD,B01066,95.0,0,1,Queens,Boro Zone
792,FTD,B01066,95.0,10,1,Queens,Boro Zone
793,FTD,B01066,95.0,13,3,Queens,Boro Zone
794,FTD,B01066,95.0,14,2,Queens,Boro Zone
795,FTD,B01066,95.0,9,1,Queens,Boro Zone
796,FTD,B01066,129.0,0,2,Queens,Boro Zone
797,FTD,B01066,129.0,10,2,Queens,Boro Zone
798,FTD,B01066,129.0,11,2,Queens,Boro Zone
799,FTD,B01066,129.0,12,2,Queens,Boro Zone
800,FTD,B01066,129.0,13,4,Queens,Boro Zone
801,FTD,B01066,129.0,14,3,Queens,Boro Zone
802,FTD,B01066,129.0,3,3,Queens,Boro Zone
803,FTD,B01066,129.0,4,1,Queens,Boro Zone
804,FTD,B01066,129.0,5,1,Queens,Boro Zone
805,FTD,B01066,129.0,7,9,Queens,Boro Zone
806,FTD,B01066,129.0,8,4,Queens,Boro Zone
807,FTD,B01066,129.0,9,3,Queens,Boro Zone
808,FTD,B01066,145.0,0,1,Queens,Boro Zone
809,FTD,B01066,171.0,14,2,Queens,Boro Zone
810,FTD,B01066,173.0,0,2,Queens,Boro Zone
811,FTD,B01066,173.0,1,2,Queens,Boro Zone
812,FTD,B01066,173.0,10,5,Queens,Boro Zone
813,FTD,B01066,173.0,11,5,Queens,Boro Zone
814,FTD,B01066,173.0,12,5,Queens,Boro Zone
815,FTD,B01066,173.0,13,6,Queens,Boro Zone
816,FTD,B01066,173.0,14,12,Queens,Boro Zone
817,FTD,B01066,173.0,2,2,Queens,Boro Zone
818,FTD,B01066,173.0,3,5,Queens,Boro Zone
819,FTD,B01066,173.0,4,6,Queens,Boro Zone
820,FTD,B01066,173.0,5,4,Queens,Boro Zone
821,FTD,B01066,173.0,6,13,Queens,Boro Zone
822,FTD,B01066,173.0,7,8,Queens,Boro Zone
823,FTD,B01066,173.0,8,7,Queens,Boro Zone
824,FTD,B01066,173.0,9,6,Queens,Boro Zone
825,FTD,B01066,192.0,9,4,Queens,Boro Zone
826,FTD,B01066,196.0,11,1,Queens,Boro Zone
827,FTD,B01066,196.0,6,2,Queens,Boro Zone
828,FTD,B01066,196.0,7,1,Queens,Boro Zone
829,FTD,B01066,196.0,9,1,Queens,Boro Zone
830,FTD,B01066,223.0,3,1,Queens,Boro Zone
831,FTD,B01066,260.0,14,2,Queens,Boro Zone
832,FTD,B01066,260.0,8,1,Queens,Boro Zone
833,FTD,B01118,17.0,11,1,Brooklyn,Boro Zone
834,FTD,B01118,35.0,7,1,Brooklyn,Boro Zone
835,FTD,B01118,49.0,13,1,Brooklyn,Boro Zone
836,FTD,B01118,61.0,0,1,Brooklyn,Boro Zone
837,FTD,B01118,61.0,1,2,Brooklyn,Boro Zone
838,FTD,B01118,61.0,10,1,Brooklyn,Boro Zone
839,FTD,B01118,61.0,11,1,Brooklyn,Boro Zone
840,FTD,B01118,61.0,13,1,Brooklyn,Boro Zone
841,FTD,B01118,61.0,3,1,Brooklyn,Boro Zone
842,FTD,B01118,61.0,6,3,Brooklyn,Boro Zone
843,FTD,B01118,61.0,7,4,Brooklyn,Boro Zone
844,FTD,B01118,61.0,8,1,Brooklyn,Boro Zone
845,FTD,B01118,61.0,9,1,Brooklyn,Boro Zone
846,FTD,B01118,62.0,1,1,Brooklyn,Boro Zone
847,FTD,B01118,62.0,12,4,Brooklyn,Boro Zone
848,FTD,B01118,62.0,14,2,Brooklyn,Boro Zone
849,FTD,B01118,62.0,8,1,Brooklyn,Boro Zone
850,FTD,B01118,124.0,1,1,Queens,Boro Zone
851,FTD,B01118,189.0,1,2,Brooklyn,Boro Zone
852,FTD,B01118,189.0,10,1,Brooklyn,Boro Zone
853,FTD,B01118,189.0,11,1,Brooklyn,Boro Zone
854,FTD,B01118,189.0,12,3,Brooklyn,Boro Zone
855,FTD,B01118,189.0,14,3,Brooklyn,Boro Zone
856,FTD,B01118,189.0,5,1,Brooklyn,Boro Zone
857,FTD,B01118,189.0,6,1,Brooklyn,Boro Zone
858,FTD,B01118,189.0,7,3,Brooklyn,Boro Zone
859,FTD,B01118,189.0,8,2,Brooklyn,Boro Zone
860,FTD,B01118,189.0,9,3,Brooklyn,Boro Zone
861,FTD,B01118,265.0,10,2,Unknown,
862,FTD,B01118,265.0,12,1,Unknown,
863,FTD,B01118,265.0,9,1,Unknown,
864,FTD,B01183,17.0,10,1,Brooklyn,Boro Zone
865,FTD,B01183,48.0,12,1,Manhattan,Yellow Zone
866,FTD,B01183,58.0,8,1,Bronx,Boro Zone
867,FTD,B01183,90.0,3,1,Manhattan,Yellow Zone
868,FTD,B01183,93.0,10,1,Queens,Boro Zone
869,FTD,B01183,95.0,11,1,Queens,Boro Zone
870,FTD,B01183,100.0,0,2,Manhattan,Yellow Zone
871,FTD,B01183,137.0,9,1,Manhattan,Yellow Zone
872,FTD,B01183,140.0,12,1,Manhattan,Yellow Zone
873,FTD,B01183,141.0,13,1,Manhattan,Yellow Zone
874,FTD,B01183,141.0,7,1,Manhattan,Yellow Zone
875,FTD,B01183,149.0,14,1,Brooklyn,Boro Zone
876,FTD,B01183,161.0,12,1,Manhattan,Yellow Zone
877,FTD,B01183,170.0,8,1,Manhattan,Yellow Zone
878,FTD,B01183,230.0,0,1,Manhattan,Yellow Zone
879,FTD,B01183,237.0,11,1,Manhattan,Yellow Zone
880,FTD,B01183,261.0,8,1,Manhattan,Yellow Zone
881,FTD,B01183,263.0,6,1,Manhattan,Yellow Zone
882,FTD,B01183,265.0,5,1,Unknown,
883,FTD,B01233,3.0,10,6,Bronx,Boro Zone
884,FTD,B01233,3.0,11,1,Bronx,Boro Zone
885,FTD,B01233,3.0,13,1,Bronx,Boro Zone
886,FTD,B01233,3.0,14,3,Bronx,Boro Zone
887,FTD,B01233,3.0,4,1,Bronx,Boro Zone
888,FTD,B01233,3.0,5,3,Bronx,Boro Zone
889,FTD,B01233,3.0,8,6,Bronx,Boro Zone
890,FTD,B01233,3.0,9,2,Bronx,Boro Zone
891,FTD,B01233,20.0,11,1,Bronx,Boro Zone
892,FTD,B01233,32.0,1,1,Bronx,Boro Zone
893,FTD,B01233,32.0,11,2,Bronx,Boro Zone
894,FTD,B01233,32.0,13,2,Bronx,Boro Zone
