,ride,VenID,PUID,PUhour,tot_rides,Zone,service_zone
9069,FTD,B02835,47.0,3,1,Claremont/Bathgate,Boro Zone
9070,FTD,B02835,47.0,4,1,Claremont/Bathgate,Boro Zone
9071,FTD,B02835,47.0,5,2,Claremont/Bathgate,Boro Zone
9072,FTD,B02835,48.0,0,19,Clinton East,Yellow Zone
9073,FTD,B02835,48.0,1,43,Clinton East,Yellow Zone
9074,FTD,B02835,48.0,2,42,Clinton East,Yellow Zone
9075,FTD,B02835,48.0,3,40,Clinton East,Yellow Zone
9076,FTD,B02835,48.0,4,23,Clinton East,Yellow Zone
9077,FTD,B02835,48.0,5,4,Clinton East,Yellow Zone
9078,FTD,B02835,48.0,6,6,Clinton East,Yellow Zone
9079,FTD,B02835,49.0,0,17,Clinton Hill,Boro Zone
9080,FTD,B02835,49.0,1,10,Clinton Hill,Boro Zone
9081,FTD,B02835,49.0,2,32,Clinton Hill,Boro Zone
9082,FTD,B02835,49.0,3,26,Clinton Hill,Boro Zone
9083,FTD,B02835,49.0,4,13,Clinton Hill,Boro Zone
9084,FTD,B02835,49.0,5,4,Clinton Hill,Boro Zone
9085,FTD,B02835,49.0,6,2,Clinton Hill,Boro Zone
9086,FTD,B02835,50.0,0,10,Clinton West,Yellow Zone
9087,FTD,B02835,50.0,1,23,Clinton West,Yellow Zone
9088,FTD,B02835,50.0,2,21,Clinton West,Yellow Zone
9089,FTD,B02835,50.0,3,22,Clinton West,Yellow Zone
9090,FTD,B02835,50.0,4,13,Clinton West,Yellow Zone
9091,FTD,B02835,50.0,5,5,Clinton West,Yellow Zone
9092,FTD,B02835,50.0,6,4,Clinton West,Yellow Zone
9093,FTD,B02835,51.0,0,2,Co-Op City,Boro Zone
9094,FTD,B02835,51.0,1,3,Co-Op City,Boro Zone
9095,FTD,B02835,51.0,2,1,Co-Op City,Boro Zone
9096,FTD,B02835,51.0,3,1,Co-Op City,Boro Zone
9097,FTD,B02835,51.0,4,1,Co-Op City,Boro Zone
9098,FTD,B02835,51.0,5,2,Co-Op City,Boro Zone
9099,FTD,B02835,52.0,0,3,Cobble Hill,Boro Zone
9100,FTD,B02835,52.0,1,3,Cobble Hill,Boro Zone
9101,FTD,B02835,52.0,2,3,Cobble Hill,Boro Zone
9102,FTD,B02835,52.0,4,1,Cobble Hill,Boro Zone
9103,FTD,B02835,53.0,1,1,College Point,Boro Zone
9104,FTD,B02835,53.0,3,2,College Point,Boro Zone
9105,FTD,B02835,53.0,4,1,College Point,Boro Zone
9106,FTD,B02835,53.0,5,1,College Point,Boro Zone
9107,FTD,B02835,54.0,0,4,Columbia Street,Boro Zone
9108,FTD,B02835,54.0,1,4,Columbia Street,Boro Zone
9109,FTD,B02835,54.0,2,6,Columbia Street,Boro Zone
9110,FTD,B02835,54.0,6,1,Columbia Street,Boro Zone
9111,FTD,B02835,55.0,0,3,Coney Island,Boro Zone
9112,FTD,B02835,55.0,1,3,Coney Island,Boro Zone
9113,FTD,B02835,55.0,2,3,Coney Island,Boro Zone
9114,FTD,B02835,55.0,4,3,Coney Island,Boro Zone
9115,FTD,B02835,55.0,5,1,Coney Island,Boro Zone
9116,FTD,B02835,55.0,6,1,Coney Island,Boro Zone
9117,FTD,B02835,56.0,0,4,Corona,Boro Zone
9118,FTD,B02835,56.0,1,3,Corona,Boro Zone
9119,FTD,B02835,56.0,2,1,Corona,Boro Zone
9120,FTD,B02835,56.0,3,6,Corona,Boro Zone
9121,FTD,B02835,56.0,4,5,Corona,Boro Zone
9122,FTD,B02835,56.0,5,2,Corona,Boro Zone
9123,FTD,B02835,56.0,6,3,Corona,Boro Zone
9124,FTD,B02835,57.0,2,1,Corona,Boro Zone
9125,FTD,B02835,57.0,3,2,Corona,Boro Zone
9126,FTD,B02835,58.0,1,1,Country Club,Boro Zone
9127,FTD,B02835,58.0,3,1,Country Club,Boro Zone
9128,FTD,B02835,59.0,3,1,Crotona Park,Boro Zone
9129,FTD,B02835,60.0,0,1,Crotona Park East,Boro Zone
9130,FTD,B02835,60.0,1,3,Crotona Park East,Boro Zone
9131,FTD,B02835,60.0,2,1,Crotona Park East,Boro Zone
9132,FTD,B02835,60.0,3,2,Crotona Park East,Boro Zone
9133,FTD,B02835,60.0,4,3,Crotona Park East,Boro Zone
9134,FTD,B02835,60.0,5,1,Crotona Park East,Boro Zone
9135,FTD,B02835,60.0,6,2,Crotona Park East,Boro Zone
9136,FTD,B02835,61.0,0,24,Crown Heights North,Boro Zone
9137,FTD,B02835,61.0,1,44,Crown Heights North,Boro Zone
9138,FTD,B02835,61.0,2,56,Crown Heights North,Boro Zone
9139,FTD,B02835,61.0,3,47,Crown Heights North,Boro Zone
9140,FTD,B02835,61.0,4,36,Crown Heights North,Boro Zone
9141,FTD,B02835,61.0,5,10,Crown Heights North,Boro Zone
9142,FTD,B02835,61.0,6,5,Crown Heights North,Boro Zone
9143,FTD,B02835,62.0,0,8,Crown Heights South,Boro Zone
9144,FTD,B02835,62.0,1,14,Crown Heights South,Boro Zone
9145,FTD,B02835,62.0,2,8,Crown Heights South,Boro Zone
9146,FTD,B02835,62.0,3,7,Crown Heights South,Boro Zone
9147,FTD,B02835,62.0,4,6,Crown Heights South,Boro Zone
9148,FTD,B02835,62.0,5,3,Crown Heights South,Boro Zone
9149,FTD,B02835,62.0,6,1,Crown Heights South,Boro Zone
9150,FTD,B02835,63.0,0,3,Cypress Hills,Boro Zone
9151,FTD,B02835,63.0,1,4,Cypress Hills,Boro Zone
9152,FTD,B02835,63.0,2,2,Cypress Hills,Boro Zone
9153,FTD,B02835,63.0,3,6,Cypress Hills,Boro Zone
9154,FTD,B02835,63.0,4,3,Cypress Hills,Boro Zone
9155,FTD,B02835,63.0,5,4,Cypress Hills,Boro Zone
9156,FTD,B02835,63.0,6,4,Cypress Hills,Boro Zone
9157,FTD,B02835,64.0,1,1,Douglaston,Boro Zone
9158,FTD,B02835,64.0,6,1,Douglaston,Boro Zone
9159,FTD,B02835,65.0,0,12,Downtown Brooklyn/MetroTech,Boro Zone
9160,FTD,B02835,65.0,1,4,Downtown Brooklyn/MetroTech,Boro Zone
9161,FTD,B02835,65.0,2,8,Downtown Brooklyn/MetroTech,Boro Zone
9162,FTD,B02835,65.0,3,12,Downtown Brooklyn/MetroTech,Boro Zone
9163,FTD,B02835,65.0,4,2,Downtown Brooklyn/MetroTech,Boro Zone
9164,FTD,B02835,65.0,5,3,Downtown Brooklyn/MetroTech,Boro Zone
9165,FTD,B02835,66.0,0,9,DUMBO/Vinegar Hill,Boro Zone
9166,FTD,B02835,66.0,1,6,DUMBO/Vinegar Hill,Boro Zone
9167,FTD,B02835,66.0,2,3,DUMBO/Vinegar Hill,Boro Zone
9168,FTD,B02835,66.0,3,4,DUMBO/Vinegar Hill,Boro Zone
9169,FTD,B02835,66.0,4,2,DUMBO/Vinegar Hill,Boro Zone
9170,FTD,B02835,66.0,6,2,DUMBO/Vinegar Hill,Boro Zone
9171,FTD,B02835,67.0,0,3,Dyker Heights,Boro Zone
9172,FTD,B02835,67.0,1,1,Dyker Heights,Boro Zone
9173,FTD,B02835,67.0,2,3,Dyker Heights,Boro Zone
9174,FTD,B02835,67.0,3,1,Dyker Heights,Boro Zone
9175,FTD,B02835,67.0,5,1,Dyker Heights,Boro Zone
9176,FTD,B02835,68.0,0,27,East Chelsea,Yellow Zone
9177,FTD,B02835,68.0,1,54,East Chelsea,Yellow Zone
9178,FTD,B02835,68.0,2,48,East Chelsea,Yellow Zone
9179,FTD,B02835,68.0,3,29,East Chelsea,Yellow Zone
9180,FTD,B02835,68.0,4,26,East Chelsea,Yellow Zone
9181,FTD,B02835,68.0,5,9,East Chelsea,Yellow Zone
9182,FTD,B02835,68.0,6,5,East Chelsea,Yellow Zone
9183,FTD,B02835,69.0,0,6,East Concourse/Concourse Village,Boro Zone
9184,FTD,B02835,69.0,1,2,East Concourse/Concourse Village,Boro Zone
9185,FTD,B02835,69.0,2,4,East Concourse/Concourse Village,Boro Zone
9186,FTD,B02835,69.0,3,4,East Concourse/Concourse Village,Boro Zone
9187,FTD,B02835,69.0,4,4,East Concourse/Concourse Village,Boro Zone
9188,FTD,B02835,69.0,5,3,East Concourse/Concourse Village,Boro Zone
9189,FTD,B02835,69.0,6,1,East Concourse/Concourse Village,Boro Zone
9190,FTD,B02835,70.0,0,1,East Elmhurst,Boro Zone
9191,FTD,B02835,70.0,3,4,East Elmhurst,Boro Zone
9192,FTD,B02835,70.0,4,2,East Elmhurst,Boro Zone
9193,FTD,B02835,71.0,0,6,East Flatbush/Farragut,Boro Zone
9194,FTD,B02835,71.0,1,8,East Flatbush/Farragut,Boro Zone
9195,FTD,B02835,71.0,2,7,East Flatbush/Farragut,Boro Zone
9196,FTD,B02835,71.0,3,10,East Flatbush/Farragut,Boro Zone
9197,FTD,B02835,71.0,4,4,East Flatbush/Farragut,Boro Zone
9198,FTD,B02835,71.0,6,3,East Flatbush/Farragut,Boro Zone
9199,FTD,B02835,72.0,0,5,East Flatbush/Remsen Village,Boro Zone
9200,FTD,B02835,72.0,1,10,East Flatbush/Remsen Village,Boro Zone
9201,FTD,B02835,72.0,2,7,East Flatbush/Remsen Village,Boro Zone
9202,FTD,B02835,72.0,3,10,East Flatbush/Remsen Village,Boro Zone
9203,FTD,B02835,72.0,4,2,East Flatbush/Remsen Village,Boro Zone
9204,FTD,B02835,72.0,5,6,East Flatbush/Remsen Village,Boro Zone
9205,FTD,B02835,72.0,6,1,East Flatbush/Remsen Village,Boro Zone
9206,FTD,B02835,73.0,2,2,East Flushing,Boro Zone
9207,FTD,B02835,73.0,3,2,East Flushing,Boro Zone
9208,FTD,B02835,73.0,5,1,East Flushing,Boro Zone
9209,FTD,B02835,73.0,6,1,East Flushing,Boro Zone
9210,FTD,B02835,74.0,0,6,East Harlem North,Boro Zone
9211,FTD,B02835,74.0,1,10,East Harlem North,Boro Zone
9212,FTD,B02835,74.0,2,6,East Harlem North,Boro Zone
9213,FTD,B02835,74.0,3,8,East Harlem North,Boro Zone
9214,FTD,B02835,74.0,4,5,East Harlem North,Boro Zone
9215,FTD,B02835,74.0,5,6,East Harlem North,Boro Zone
9216,FTD,B02835,74.0,6,4,East Harlem North,Boro Zone
9217,FTD,B02835,75.0,0,9,East Harlem South,Boro Zone
9218,FTD,B02835,75.0,1,14,East Harlem South,Boro Zone
9219,FTD,B02835,75.0,2,7,East Harlem South,Boro Zone
9220,FTD,B02835,75.0,3,8,East Harlem South,Boro Zone
9221,FTD,B02835,75.0,4,7,East Harlem South,Boro Zone
9222,FTD,B02835,75.0,5,1,East Harlem South,Boro Zone
9223,FTD,B02835,75.0,6,1,East Harlem South,Boro Zone
9224,FTD,B02835,76.0,0,11,East New York,Boro Zone
9225,FTD,B02835,76.0,1,11,East New York,Boro Zone
9226,FTD,B02835,76.0,2,17,East New York,Boro Zone
9227,FTD,B02835,76.0,3,16,East New York,Boro Zone
9228,FTD,B02835,76.0,4,14,East New York,Boro Zone
9229,FTD,B02835,76.0,5,6,East New York,Boro Zone
9230,FTD,B02835,76.0,6,2,East New York,Boro Zone
9231,FTD,B02835,77.0,0,5,East New York/Pennsylvania Avenue,Boro Zone
9232,FTD,B02835,77.0,1,3,East New York/Pennsylvania Avenue,Boro Zone
9233,FTD,B02835,77.0,2,2,East New York/Pennsylvania Avenue,Boro Zone
9234,FTD,B02835,77.0,3,3,East New York/Pennsylvania Avenue,Boro Zone
9235,FTD,B02835,77.0,4,10,East New York/Pennsylvania Avenue,Boro Zone
9236,FTD,B02835,77.0,5,2,East New York/Pennsylvania Avenue,Boro Zone
9237,FTD,B02835,78.0,0,1,East Tremont,Boro Zone
9238,FTD,B02835,78.0,1,3,East Tremont,Boro Zone
9239,FTD,B02835,78.0,2,2,East Tremont,Boro Zone
9240,FTD,B02835,78.0,3,3,East Tremont,Boro Zone
9241,FTD,B02835,78.0,4,3,East Tremont,Boro Zone
9242,FTD,B02835,78.0,5,4,East Tremont,Boro Zone
9243,FTD,B02835,78.0,6,1,East Tremont,Boro Zone
9244,FTD,B02835,79.0,0,38,East Village,Yellow Zone
9245,FTD,B02835,79.0,1,67,East Village,Yellow Zone
9246,FTD,B02835,79.0,2,59,East Village,Yellow Zone
9247,FTD,B02835,79.0,3,67,East Village,Yellow Zone
9248,FTD,B02835,79.0,4,31,East Village,Yellow Zone
9249,FTD,B02835,79.0,5,25,East Village,Yellow Zone
9250,FTD,B02835,79.0,6,10,East Village,Yellow Zone
9251,FTD,B02835,80.0,0,32,East Williamsburg,Boro Zone
9252,FTD,B02835,80.0,1,41,East Williamsburg,Boro Zone
9253,FTD,B02835,80.0,2,36,East Williamsburg,Boro Zone
9254,FTD,B02835,80.0,3,19,East Williamsburg,Boro Zone
9255,FTD,B02835,80.0,4,22,East Williamsburg,Boro Zone
9256,FTD,B02835,80.0,5,15,East Williamsburg,Boro Zone
9257,FTD,B02835,80.0,6,7,East Williamsburg,Boro Zone
9258,FTD,B02835,81.0,1,2,Eastchester,Boro Zone
9259,FTD,B02835,81.0,2,1,Eastchester,Boro Zone
9260,FTD,B02835,81.0,4,1,Eastchester,Boro Zone
9261,FTD,B02835,81.0,5,2,Eastchester,Boro Zone
9262,FTD,B02835,82.0,0,7,Elmhurst,Boro Zone
9263,FTD,B02835,82.0,1,9,Elmhurst,Boro Zone
9264,FTD,B02835,82.0,2,5,Elmhurst,Boro Zone
9265,FTD,B02835,82.0,3,5,Elmhurst,Boro Zone
9266,FTD,B02835,82.0,4,16,Elmhurst,Boro Zone
9267,FTD,B02835,82.0,5,12,Elmhurst,Boro Zone
9268,FTD,B02835,82.0,6,4,Elmhurst,Boro Zone
9269,FTD,B02835,83.0,0,5,Elmhurst/Maspeth,Boro Zone
9270,FTD,B02835,83.0,1,4,Elmhurst/Maspeth,Boro Zone
9271,FTD,B02835,83.0,2,6,Elmhurst/Maspeth,Boro Zone
9272,FTD,B02835,83.0,3,8,Elmhurst/Maspeth,Boro Zone
9273,FTD,B02835,83.0,4,6,Elmhurst/Maspeth,Boro Zone
9274,FTD,B02835,83.0,5,3,Elmhurst/Maspeth,Boro Zone
9275,FTD,B02835,83.0,6,2,Elmhurst/Maspeth,Boro Zone
9276,FTD,B02835,84.0,0,2,Eltingville/Annadale/Prince's Bay,Boro Zone
9277,FTD,B02835,84.0,1,2,Eltingville/Annadale/Prince's Bay,Boro Zone
9278,FTD,B02835,84.0,2,1,Eltingville/Annadale/Prince's Bay,Boro Zone
9279,FTD,B02835,84.0,3,2,Eltingville/Annadale/Prince's Bay,Boro Zone
9280,FTD,B02835,85.0,0,5,Erasmus,Boro Zone
9281,FTD,B02835,85.0,1,4,Erasmus,Boro Zone
9282,FTD,B02835,85.0,2,7,Erasmus,Boro Zone
9283,FTD,B02835,85.0,3,4,Erasmus,Boro Zone
9284,FTD,B02835,85.0,4,3,Erasmus,Boro Zone
9285,FTD,B02835,85.0,5,1,Erasmus,Boro Zone
9286,FTD,B02835,85.0,6,2,Erasmus,Boro Zone
9287,FTD,B02835,86.0,4,1,Far Rockaway,Boro Zone
9288,FTD,B02835,86.0,6,1,Far Rockaway,Boro Zone
9289,FTD,B02835,87.0,0,6,Financial District North,Yellow Zone
9290,FTD,B02835,87.0,1,15,Financial District North,Yellow Zone
9291,FTD,B02835,87.0,2,10,Financial District North,Yellow Zone
9292,FTD,B02835,87.0,3,12,Financial District North,Yellow Zone
9293,FTD,B02835,87.0,4,3,Financial District North,Yellow Zone
9294,FTD,B02835,87.0,5,3,Financial District North,Yellow Zone
9295,FTD,B02835,87.0,6,2,Financial District North,Yellow Zone
9296,FTD,B02835,88.0,1,5,Financial District South,Yellow Zone
9297,FTD,B02835,88.0,2,4,Financial District South,Yellow Zone
9298,FTD,B02835,88.0,3,1,Financial District South,Yellow Zone
9299,FTD,B02835,88.0,4,2,Financial District South,Yellow Zone
9300,FTD,B02835,88.0,5,2,Financial District South,Yellow Zone
9301,FTD,B02835,88.0,6,1,Financial District South,Yellow Zone
9302,FTD,B02835,89.0,0,6,Flatbush/Ditmas Park,Boro Zone
9303,FTD,B02835,89.0,1,17,Flatbush/Ditmas Park,Boro Zone
9304,FTD,B02835,89.0,2,9,Flatbush/Ditmas Park,Boro Zone
9305,FTD,B02835,89.0,3,13,Flatbush/Ditmas Park,Boro Zone
9306,FTD,B02835,89.0,4,6,Flatbush/Ditmas Park,Boro Zone
9307,FTD,B02835,89.0,5,3,Flatbush/Ditmas Park,Boro Zone
9308,FTD,B02835,89.0,6,6,Flatbush/Ditmas Park,Boro Zone
9309,FTD,B02835,90.0,0,10,Flatiron,Yellow Zone
9310,FTD,B02835,90.0,1,10,Flatiron,Yellow Zone
9311,FTD,B02835,90.0,2,17,Flatiron,Yellow Zone
9312,FTD,B02835,90.0,3,21,Flatiron,Yellow Zone
9313,FTD,B02835,90.0,4,10,Flatiron,Yellow Zone
9314,FTD,B02835,90.0,5,5,Flatiron,Yellow Zone
9315,FTD,B02835,90.0,6,4,Flatiron,Yellow Zone
9316,FTD,B02835,91.0,0,1,Flatlands,Boro Zone
9317,FTD,B02835,91.0,1,6,Flatlands,Boro Zone
9318,FTD,B02835,91.0,2,5,Flatlands,Boro Zone
9319,FTD,B02835,91.0,3,9,Flatlands,Boro Zone
9320,FTD,B02835,91.0,4,12,Flatlands,Boro Zone
9321,FTD,B02835,91.0,5,4,Flatlands,Boro Zone
9322,FTD,B02835,91.0,6,6,Flatlands,Boro Zone
9323,FTD,B02835,92.0,1,3,Flushing,Boro Zone
9324,FTD,B02835,92.0,2,7,Flushing,Boro Zone
9325,FTD,B02835,92.0,3,6,Flushing,Boro Zone
9326,FTD,B02835,92.0,4,4,Flushing,Boro Zone
9327,FTD,B02835,92.0,6,1,Flushing,Boro Zone
9328,FTD,B02835,93.0,2,2,Flushing Meadows-Corona Park,Boro Zone
9329,FTD,B02835,94.0,0,1,Fordham South,Boro Zone
9330,FTD,B02835,94.0,1,2,Fordham South,Boro Zone
9331,FTD,B02835,94.0,2,3,Fordham South,Boro Zone
9332,FTD,B02835,94.0,5,1,Fordham South,Boro Zone
9333,FTD,B02835,94.0,6,1,Fordham South,Boro Zone
9334,FTD,B02835,95.0,0,4,Forest Hills,Boro Zone
9335,FTD,B02835,95.0,1,9,Forest Hills,Boro Zone
9336,FTD,B02835,95.0,2,6,Forest Hills,Boro Zone
9337,FTD,B02835,95.0,3,6,Forest Hills,Boro Zone
9338,FTD,B02835,95.0,4,8,Forest Hills,Boro Zone
9339,FTD,B02835,95.0,5,1,Forest Hills,Boro Zone
9340,FTD,B02835,96.0,5,1,Forest Park/Highland Park,Boro Zone
9341,FTD,B02835,97.0,0,11,Fort Greene,Boro Zone
9342,FTD,B02835,97.0,1,16,Fort Greene,Boro Zone
9343,FTD,B02835,97.0,2,11,Fort Greene,Boro Zone
9344,FTD,B02835,97.0,3,11,Fort Greene,Boro Zone
9345,FTD,B02835,97.0,4,7,Fort Greene,Boro Zone
9346,FTD,B02835,97.0,5,2,Fort Greene,Boro Zone
9347,FTD,B02835,97.0,6,2,Fort Greene,Boro Zone
9348,FTD,B02835,98.0,0,1,Fresh Meadows,Boro Zone
9349,FTD,B02835,98.0,1,1,Fresh Meadows,Boro Zone
9350,FTD,B02835,98.0,2,1,Fresh Meadows,Boro Zone
9351,FTD,B02835,98.0,3,1,Fresh Meadows,Boro Zone
9352,FTD,B02835,98.0,4,1,Fresh Meadows,Boro Zone
9353,FTD,B02835,98.0,5,1,Fresh Meadows,Boro Zone
9354,FTD,B02835,99.0,3,1,Freshkills Park,Boro Zone
9355,FTD,B02835,100.0,0,3,Garment District,Yellow Zone
9356,FTD,B02835,100.0,1,8,Garment District,Yellow Zone
9357,FTD,B02835,100.0,2,13,Garment District,Yellow Zone
9358,FTD,B02835,100.0,3,17,Garment District,Yellow Zone
9359,FTD,B02835,100.0,4,8,Garment District,Yellow Zone
9360,FTD,B02835,100.0,5,2,Garment District,Yellow Zone
9361,FTD,B02835,100.0,6,1,Garment District,Yellow Zone
9362,FTD,B02835,101.0,0,1,Glen Oaks,Boro Zone
9363,FTD,B02835,101.0,2,1,Glen Oaks,Boro Zone
9364,FTD,B02835,101.0,3,1,Glen Oaks,Boro Zone
9365,FTD,B02835,102.0,0,2,Glendale,Boro Zone
9366,FTD,B02835,102.0,1,6,Glendale,Boro Zone
9367,FTD,B02835,102.0,2,5,Glendale,Boro Zone
9368,FTD,B02835,102.0,3,1,Glendale,Boro Zone
9369,FTD,B02835,102.0,4,1,Glendale,Boro Zone
9370,FTD,B02835,102.0,5,1,Glendale,Boro Zone
9371,FTD,B02835,102.0,6,2,Glendale,Boro Zone
9372,FTD,B02835,106.0,0,9,Gowanus,Boro Zone
9373,FTD,B02835,106.0,1,17,Gowanus,Boro Zone
9374,FTD,B02835,106.0,2,13,Gowanus,Boro Zone
9375,FTD,B02835,106.0,3,10,Gowanus,Boro Zone
9376,FTD,B02835,106.0,4,9,Gowanus,Boro Zone
9377,FTD,B02835,106.0,5,1,Gowanus,Boro Zone
9378,FTD,B02835,106.0,6,5,Gowanus,Boro Zone
9379,FTD,B02835,107.0,0,20,Gramercy,Yellow Zone
9380,FTD,B02835,107.0,1,24,Gramercy,Yellow Zone
9381,FTD,B02835,107.0,2,39,Gramercy,Yellow Zone
9382,FTD,B02835,107.0,3,26,Gramercy,Yellow Zone
9383,FTD,B02835,107.0,4,10,Gramercy,Yellow Zone
9384,FTD,B02835,107.0,5,7,Gramercy,Yellow Zone
9385,FTD,B02835,107.0,6,1,Gramercy,Yellow Zone
9386,FTD,B02835,108.0,0,1,Gravesend,Boro Zone
9387,FTD,B02835,108.0,2,5,Gravesend,Boro Zone
9388,FTD,B02835,108.0,3,2,Gravesend,Boro Zone
9389,FTD,B02835,108.0,6,1,Gravesend,Boro Zone
9390,FTD,B02835,109.0,0,2,Great Kills,Boro Zone
9391,FTD,B02835,109.0,1,3,Great Kills,Boro Zone
9392,FTD,B02835,109.0,2,4,Great Kills,Boro Zone
9393,FTD,B02835,109.0,3,1,Great Kills,Boro Zone
9394,FTD,B02835,109.0,5,1,Great Kills,Boro Zone
9395,FTD,B02835,109.0,6,1,Great Kills,Boro Zone
9396,FTD,B02835,111.0,2,2,Green-Wood Cemetery,Boro Zone
9397,FTD,B02835,112.0,0,23,Greenpoint,Boro Zone
9398,FTD,B02835,112.0,1,35,Greenpoint,Boro Zone
9399,FTD,B02835,112.0,2,25,Greenpoint,Boro Zone
9400,FTD,B02835,112.0,3,24,Greenpoint,Boro Zone
9401,FTD,B02835,112.0,4,13,Greenpoint,Boro Zone
9402,FTD,B02835,112.0,5,8,Greenpoint,Boro Zone
9403,FTD,B02835,112.0,6,6,Greenpoint,Boro Zone
9404,FTD,B02835,113.0,0,24,Greenwich Village North,Yellow Zone
9405,FTD,B02835,113.0,1,19,Greenwich Village North,Yellow Zone
9406,FTD,B02835,113.0,2,18,Greenwich Village North,Yellow Zone
9407,FTD,B02835,113.0,3,12,Greenwich Village North,Yellow Zone
9408,FTD,B02835,113.0,4,3,Greenwich Village North,Yellow Zone
9409,FTD,B02835,113.0,5,1,Greenwich Village North,Yellow Zone
9410,FTD,B02835,113.0,6,1,Greenwich Village North,Yellow Zone
9411,FTD,B02835,114.0,0,21,Greenwich Village South,Yellow Zone
9412,FTD,B02835,114.0,1,43,Greenwich Village South,Yellow Zone
9413,FTD,B02835,114.0,2,39,Greenwich Village South,Yellow Zone
9414,FTD,B02835,114.0,3,16,Greenwich Village South,Yellow Zone
9415,FTD,B02835,114.0,4,8,Greenwich Village South,Yellow Zone
9416,FTD,B02835,114.0,5,1,Greenwich Village South,Yellow Zone
9417,FTD,B02835,114.0,6,1,Greenwich Village South,Yellow Zone
9418,FTD,B02835,115.0,0,3,Grymes Hill/Clifton,Boro Zone
9419,FTD,B02835,116.0,0,10,Hamilton Heights,Boro Zone
9420,FTD,B02835,116.0,1,10,Hamilton Heights,Boro Zone
9421,FTD,B02835,116.0,2,5,Hamilton Heights,Boro Zone
9422,FTD,B02835,116.0,3,12,Hamilton Heights,Boro Zone
9423,FTD,B02835,116.0,4,4,Hamilton Heights,Boro Zone
9424,FTD,B02835,116.0,5,3,Hamilton Heights,Boro Zone
9425,FTD,B02835,116.0,6,1,Hamilton Heights,Boro Zone
9426,FTD,B02835,117.0,0,1,Hammels/Arverne,Boro Zone
9427,FTD,B02835,117.0,1,1,Hammels/Arverne,Boro Zone
9428,FTD,B02835,117.0,3,2,Hammels/Arverne,Boro Zone
9429,FTD,B02835,117.0,6,1,Hammels/Arverne,Boro Zone
9430,FTD,B02835,118.0,0,1,Heartland Village/Todt Hill,Boro Zone
9431,FTD,B02835,118.0,1,2,Heartland Village/Todt Hill,Boro Zone
9432,FTD,B02835,118.0,3,1,Heartland Village/Todt Hill,Boro Zone
9433,FTD,B02835,119.0,0,2,Highbridge,Boro Zone
9434,FTD,B02835,119.0,1,7,Highbridge,Boro Zone
9435,FTD,B02835,119.0,2,6,Highbridge,Boro Zone
9436,FTD,B02835,119.0,3,3,Highbridge,Boro Zone
9437,FTD,B02835,119.0,4,3,Highbridge,Boro Zone
9438,FTD,B02835,119.0,5,1,Highbridge,Boro Zone
9439,FTD,B02835,119.0,6,2,Highbridge,Boro Zone
9440,FTD,B02835,121.0,0,3,Hillcrest/Pomonok,Boro Zone
9441,FTD,B02835,121.0,1,1,Hillcrest/Pomonok,Boro Zone
9442,FTD,B02835,121.0,2,1,Hillcrest/Pomonok,Boro Zone
